date,strike,maturity,true_price,computed_price,abs_error
09-Mar-2026,80,0.0109589,20.0263,20.0263,2.95317e-06
09-Mar-2026,85,0.0109589,15.0279,15.0279,4.06938e-05
09-Mar-2026,90,0.0109589,10.0296,10.0297,0.000108011
09-Mar-2026,95,0.0109589,5.03874,5.06104,0.0223015
09-Mar-2026,100,0.0109589,0.849889,1.00109,0.151206
09-Mar-2026,105,0.0109589,0.00426881,0.0101654,0.00589655
09-Mar-2026,110,0.0109589,3.63658e-08,5.83413e-08,2.19755e-08
09-Mar-2026,80,0.030137,20.0986,20.099,0.000378506
09-Mar-2026,85,0.030137,15.1051,15.111,0.00587351
09-Mar-2026,90,0.030137,10.1247,10.1741,0.0494032
09-Mar-2026,95,0.030137,5.33917,5.53919,0.200017
09-Mar-2026,100,0.030137,1.66625,1.95612,0.289872
09-Mar-2026,105,0.030137,0.189481,0.278143,0.0886616
09-Mar-2026,110,0.030137,0.0043272,0.00539743,0.00107023
09-Mar-2026,115,0.030137,1.27306e-05,3.3079e-06,9.4227e-06
09-Mar-2026,120,0.030137,5.09419e-09,1.11513e-10,4.98268e-09
09-Mar-2026,80,0.0493151,20.1579,20.164,0.00605303
09-Mar-2026,85,0.0493151,15.173,15.2072,0.034215
09-Mar-2026,90,0.0493151,10.2411,10.3732,0.132123
09-Mar-2026,95,0.0493151,5.6356,5.94454,0.308936
09-Mar-2026,100,0.0493151,2.11903,2.48319,0.364162
09-Mar-2026,105,0.0493151,0.413918,0.564778,0.15086
09-Mar-2026,110,0.0493151,0.0298812,0.0365506,0.00666943
09-Mar-2026,115,0.0493151,0.000613666,0.00027432,0.000339346
09-Mar-2026,120,0.0493151,3.70813e-06,3.15914e-07,3.39222e-06
09-Mar-2026,80,0.0657534,20.2398,20.2697,0.0298875
09-Mar-2026,85,0.0657534,15.2797,15.3781,0.098424
09-Mar-2026,90,0.0657534,10.4359,10.6791,0.243192
09-Mar-2026,95,0.0657534,6.01433,6.43308,0.418752
09-Mar-2026,100,0.0657534,2.60791,3.0507,0.442791
09-Mar-2026,105,0.0657534,0.718272,0.939828,0.221556
09-Mar-2026,110,0.0657534,0.101768,0.124723,0.0229551
09-Mar-2026,115,0.0657534,0.00629958,0.00396513,0.00233445
09-Mar-2026,120,0.0657534,0.000174519,3.34464e-05,0.000141073
09-Mar-2026,80,0.0876712,20.3129,20.3751,0.0622291
09-Mar-2026,85,0.0876712,15.3833,15.5438,0.160504
09-Mar-2026,90,0.0876712,10.615,10.941,0.326016
09-Mar-2026,95,0.0876712,6.30845,6.80029,0.491839
09-Mar-2026,100,0.0876712,2.95672,3.45502,0.498299
09-Mar-2026,105,0.0876712,0.96222,1.23659,0.274369
09-Mar-2026,110,0.0876712,0.185649,0.229438,0.0437893
09-Mar-2026,115,0.0876712,0.0187903,0.0140802,0.00471012
09-Mar-2026,120,0.0876712,0.00101736,0.000288941,0.000728419
09-Mar-2026,80,0.060274,20.212,20.2318,0.0197681
09-Mar-2026,85,0.060274,15.2419,15.3169,0.0749789
09-Mar-2026,90,0.060274,10.3676,10.575,0.207364
09-Mar-2026,95,0.060274,5.89116,6.27658,0.385421
09-Mar-2026,100,0.060274,2.45527,2.87364,0.418374
09-Mar-2026,105,0.060274,0.617846,0.816961,0.199115
09-Mar-2026,110,0.060274,0.0736783,0.0901007,0.0164224
09-Mar-2026,115,0.060274,0.00345165,0.00198323,0.00146842
09-Mar-2026,120,0.060274,6.52288e-05,1.01229e-05,5.51059e-05
09-Mar-2026,80,0.142466,20.5733,20.7656,0.192257
09-Mar-2026,85,0.142466,15.7586,16.1042,0.345634
09-Mar-2026,90,0.142466,11.1902,11.7184,0.5282
09-Mar-2026,95,0.142466,7.11426,7.77693,0.662668
09-Mar-2026,100,0.142466,3.84926,4.49082,0.641559
09-Mar-2026,105,0.142466,1.65158,2.07498,0.423396
09-Mar-2026,110,0.142466,0.515635,0.657273,0.141638
09-Mar-2026,115,0.142466,0.1096,0.112716,0.00311628
09-Mar-2026,120,0.142466,0.0160181,0.00927386,0.00674424
09-Mar-2026,80,0.221918,20.9523,21.3064,0.354089
09-Mar-2026,85,0.221918,16.2746,16.8064,0.531751
09-Mar-2026,90,0.221918,11.8835,12.5926,0.709112
09-Mar-2026,95,0.221918,7.9684,8.78985,0.821449
09-Mar-2026,100,0.221918,4.74898,5.54485,0.795867
09-Mar-2026,105,0.221918,2.40725,3.00889,0.601644
09-Mar-2026,110,0.221918,0.985133,1.29491,0.309775
09-Mar-2026,115,0.221918,0.31232,0.391121,0.0788011
09-Mar-2026,120,0.221918,0.0768307,0.0733958,0.00343493
09-Mar-2026,80,0.309589,21.4286,21.9421,0.513483
09-Mar-2026,85,0.309589,16.8816,17.5821,0.700487
09-Mar-2026,90,0.309589,12.6339,13.5064,0.872521
09-Mar-2026,95,0.309589,8.83279,9.81178,0.978988
09-Mar-2026,100,0.309589,5.64033,6.60736,0.967031
09-Mar-2026,105,0.309589,3.19491,4.0037,0.808786
09-Mar-2026,110,0.309589,1.55218,2.08791,0.535732
09-Mar-2026,115,0.309589,0.629004,0.879213,0.250209
09-Mar-2026,120,0.309589,0.211713,0.276687,0.064974
09-Mar-2026,80,0.394521,21.8776,22.5151,0.637489
09-Mar-2026,85,0.394521,17.4281,18.2583,0.8302
09-Mar-2026,90,0.394521,13.278,14.2816,1.0036
09-Mar-2026,95,0.394521,9.54974,10.6654,1.11567
09-Mar-2026,100,0.394521,6.37414,7.49733,1.12319
09-Mar-2026,105,0.394521,3.86485,4.86334,0.99849
09-Mar-2026,110,0.394521,2.07804,2.83112,0.753079
09-Mar-2026,115,0.394521,0.970426,1.42373,0.453306
09-Mar-2026,120,0.394521,0.390941,0.589576,0.198635
09-Mar-2026,80,0.479452,22.3202,23.0664,0.746178
09-Mar-2026,85,0.479452,17.9513,18.897,0.945698
09-Mar-2026,90,0.479452,13.8783,15.0033,1.12496
09-Mar-2026,95,0.479452,10.206,11.4538,1.24776
09-Mar-2026,100,0.479452,7.04472,8.32067,1.27595
09-Mar-2026,105,0.479452,4.49038,5.67248,1.1821
09-Mar-2026,110,0.479452,2.59589,3.56226,0.96637
09-Mar-2026,115,0.479452,1.33935,2.01105,0.671705
09-Mar-2026,120,0.479452,0.612106,0.989967,0.377861
09-Mar-2026,80,0.561644,22.7432,23.5864,0.843183
09-Mar-2026,85,0.561644,18.4415,19.4922,1.05074
09-Mar-2026,90,0.561644,14.431,15.6694,1.2384
09-Mar-2026,95,0.561644,10.804,12.1774,1.37338
09-Mar-2026,100,0.561644,7.65588,9.07681,1.42093
09-Mar-2026,105,0.561644,5.0695,6.42353,1.35403
09-Mar-2026,110,0.561644,3.09333,4.25989,1.16656
09-Mar-2026,115,0.561644,1.71725,2.60375,0.886503
09-Mar-2026,120,0.561644,0.860964,1.43718,0.576217
09-Mar-2026,80,0.643836,23.1952,24.1381,0.942884
09-Mar-2026,85,0.643836,18.9577,20.118,1.16029
09-Mar-2026,90,0.643836,15.006,16.3644,1.35839
09-Mar-2026,95,0.643836,11.4219,12.9287,1.50684
09-Mar-2026,100,0.643836,8.2879,9.86178,1.57388
09-Mar-2026,105,0.643836,5.67575,7.20882,1.53307
09-Mar-2026,110,0.643836,3.62885,5.00341,1.37456
09-Mar-2026,115,0.643836,2.14437,3.25999,1.11562
09-Mar-2026,120,0.643836,1.16331,1.9668,0.803489
09-Mar-2026,80,0.728767,23.6073,24.6393,1.03201
09-Mar-2026,85,0.728767,19.4233,20.6823,1.25896
09-Mar-2026,90,0.728767,15.5203,16.9872,1.46685
09-Mar-2026,95,0.728767,11.9718,13.5992,1.62739
09-Mar-2026,100,0.728767,8.85102,10.5617,1.71072
